"age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
29,"artisan","single","9K","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
47,"services","divorced","4K","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
34,"student","single","4K","unknown","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
51,"services","divorced","12K","unknown","no","no","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
40,"admin.","divorced","university","no","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
38,"admin.","married","12K","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
42,"artisan","married","4K","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
30,"unemployed","single","university","no","yes","yes","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
36,"services","married","12K","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"admin.","single","12K","no","no","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
47,"management","married","university","no","no","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
33,"admin.","married","university","no","yes","no","cellular","sep","thu",2,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"yes"
30,"services","single","9K","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
54,"admin.","married","12K","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
47,"admin.","married","9K","no","no","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"technician","single","university","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"artisan","married","9K","no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
38,"selfemployed","married","9K","no","yes","no","telephone","may","wed",1,999,2,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
38,"technician","single","12K","no","no","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
38,"unknown","married","unknown","no","yes","no","cellular","aug","thu",10,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
53,"artisan","married","12K","no","yes","no","cellular","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
26,"unemployed","single","9K","no","yes","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"artisan","married","9K","no","unknown","unknown","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
38,"admin.","single","university","no","no","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.099,5076.2,"no"
41,"services","married","12K","unknown","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
39,"selfemployed","divorced","12K","no","no","no","cellular","sep","tue",1,3,1,"success",-3.4,92.379,-29.8,0.788,5017.5,"yes"
48,"admin.","divorced","12K","no","no","no","telephone","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
32,"artisan","married","6K","no","yes","no","telephone","jun","fri",6,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
35,"artisan","married","6K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
51,"artisan","married","9K","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
35,"admin.","single","university","no","yes","no","cellular","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
60,"artisan","married","4K","unknown","yes","no","cellular","apr","mon",4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
28,"admin.","single","university","no","no","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
52,"management","married","12K","no","yes","yes","cellular","aug","tue",1,10,4,"failure",-2.9,92.201,-31.4,0.883,5076.2,"yes"
35,"artisan","married","9K","no","no","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
27,"admin.","single","university","no","no","no","cellular","may","tue",1,3,1,"success",-1.8,92.893,-46.2,1.266,5099.1,"no"
34,"technician","married","12K","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
36,"artisan","married","4K","no","no","yes","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
28,"artisan","married","9K","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
32,"admin.","married","university","no","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
49,"artisan","divorced","6K","unknown","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
55,"admin.","married","9K","no","yes","yes","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
50,"technician","married","12K","no","yes","no","cellular","dec","mon",1,999,1,"failure",-3,92.713,-33,0.717,5023.5,"yes"
37,"admin.","single","university","no","no","no","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
35,"artisan","divorced","9K","no","unknown","unknown","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
58,"unknown","married","9K","no","yes","no","cellular","dec","thu",1,999,1,"failure",-3,92.713,-33,0.72,5023.5,"yes"
32,"entrepreneur","married","university","no","no","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"retired","single","9K","unknown","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"technician","single","apprenticeship","no","yes","no","cellular","may","mon",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
26,"admin.","single","12K","unknown","no","no","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
47,"artisan","married","apprenticeship","no","yes","no","cellular","apr","tue",4,999,1,"failure",-1.8,93.075,-47.1,1.423,5099.1,"no"
29,"artisan","single","9K","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
37,"entrepreneur","single","9K","no","yes","no","cellular","may","tue",1,2,1,"success",-1.8,92.893,-46.2,1.266,5099.1,"no"
32,"technician","single","12K","no","no","no","telephone","jul","wed",11,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
46,"services","married","12K","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
36,"services","married","12K","no","no","yes","telephone","may","wed",5,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
35,"admin.","married","university","no","no","no","cellular","jun","thu",4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
31,"selfemployed","married","university","no","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"admin.","single","university","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
46,"housemaid","married","4K","unknown","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
85,"housemaid","divorced","4K","unknown","yes","no","telephone","oct","fri",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
29,"technician","single","9K","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
31,"management","single","university","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
34,"artisan","married","4K","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
29,"technician","single","apprenticeship","no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
46,"admin.","single","university","no","yes","yes","cellular","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
29,"artisan","divorced","12K","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
54,"artisan","single","4K","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
26,"management","single","university","no","yes","no","cellular","nov","mon",5,999,0,"nonexistent",-1.1,94.767,-50.8,1.039,4963.6,"no"
27,"admin.","married","apprenticeship","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
57,"management","married","4K","unknown","yes","no","cellular","may","fri",5,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
32,"technician","single","university","no","yes","no","cellular","aug","wed",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"services","married","12K","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
32,"artisan","single","12K","no","unknown","unknown","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
59,"retired","married","9K","no","no","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"artisan","married","9K","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
37,"admin.","married","12K","no","no","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
40,"admin.","married","12K","unknown","no","no","telephone","jun","tue",5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
55,"admin.","married","apprenticeship","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
33,"housemaid","single","university","unknown","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
36,"admin.","single","12K","no","no","no","cellular","apr","fri",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
59,"admin.","married","12K","no","no","no","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
34,"artisan","single","9K","no","no","no","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
30,"selfemployed","married","apprenticeship","no","no","no","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
29,"admin.","married","12K","no","no","no","cellular","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
34,"artisan","single","9K","no","no","no","cellular","may","mon",2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
47,"artisan","single","4K","unknown","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"entrepreneur","married","4K","no","yes","no","telephone","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no"
30,"admin.","single","university","no","yes","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
33,"admin.","married","12K","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
33,"unemployed","single","unknown","no","no","no","cellular","jul","tue",6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
33,"services","married","12K","no","unknown","unknown","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
59,"retired","married","4K","no","yes","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
29,"services","married","9K","no","yes","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"admin.","married","12K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"admin.","single","unknown","unknown","yes","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
55,"technician","married","9K","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
39,"entrepreneur","married","apprenticeship","no","yes","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
48,"services","married","6K","no","no","no","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
56,"admin.","married","university","no","yes","no","cellular","jul","fri",5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
63,"technician","married","unknown","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.838,5076.2,"no"
50,"selfemployed","married","9K","unknown","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
42,"artisan","married","6K","unknown","yes","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"unemployed","married","university","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
32,"admin.","married","university","no","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
28,"artisan","single","9K","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.392,5099.1,"no"
26,"artisan","married","apprenticeship","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
24,"admin.","single","12K","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
38,"artisan","divorced","unknown","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
30,"services","married","12K","unknown","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
29,"artisan","single","4K","no","yes","no","cellular","may","fri",9,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
56,"management","married","university","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
36,"artisan","single","9K","no","yes","yes","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,"yes"
33,"admin.","married","12K","unknown","yes","no","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
47,"services","married","unknown","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
50,"housemaid","married","4K","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"services","married","9K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
54,"entrepreneur","divorced","unknown","no","no","yes","cellular","apr","thu",2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
32,"artisan","married","9K","no","unknown","unknown","telephone","apr","fri",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,"no"
38,"admin.","single","university","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"management","single","12K","no","yes","yes","cellular","nov","wed",2,6,1,"success",-0.1,93.2,-42,4.12,5195.8,"no"
34,"artisan","married","9K","no","no","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
55,"admin.","married","unknown","no","yes","yes","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
31,"selfemployed","married","university","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
43,"technician","married","apprenticeship","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
59,"unemployed","married","4K","unknown","yes","no","cellular","jul","thu",9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
53,"technician","married","university","no","unknown","unknown","cellular","apr","thu",2,999,2,"failure",-1.8,93.749,-34.6,0.64,5008.7,"yes"
56,"unemployed","married","apprenticeship","no","no","no","cellular","sep","fri",1,999,2,"failure",-3.4,92.379,-29.8,0.762,5017.5,"no"
32,"entrepreneur","married","9K","unknown","yes","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
36,"artisan","married","9K","unknown","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
42,"artisan","married","9K","no","no","no","telephone","may","wed",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
29,"admin.","married","university","no","yes","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
33,"services","married","12K","unknown","no","no","cellular","nov","thu",6,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
56,"technician","married","unknown","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
31,"entrepreneur","divorced","12K","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"management","married","12K","no","yes","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
33,"artisan","married","4K","no","yes","no","telephone","jun","fri",7,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
23,"housemaid","single","4K","no","no","yes","cellular","may","thu",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
26,"services","single","12K","unknown","yes","yes","telephone","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
55,"management","married","university","no","no","no","cellular","aug","mon",6,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
